split,class_name,label,image_name,image_path,left_knee_angle,right_knee_angle,avg_knee_angle,left_hip_angle,right_hip_angle,avg_hip_angle,left_torso_lean,right_torso_lean,avg_torso_lean,depth_proxy,avg_heel_foot_dist,knee_angle_diff,hip_angle_diff
train,Bad Back,0,Bad Back (850).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (850).jpg,89.69893108352834,89.38857159361596,89.54375133857215,54.10053030775882,51.17591647517664,52.63822339146773,57.313338710216705,58.750953088468094,58.032145899342396,0.08966028690338135,0.13783055543899536,0.31035948991237206,2.9246138325821747
train,Bad Back,0,Bad Back (851).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (851).jpg,93.44419362028147,90.99375065635226,92.21897213831687,59.41111767023587,51.743947505412606,55.57753258782424,55.782678255061775,57.85440990433998,56.81854407970088,0.09442389011383057,0.1395363211631775,2.4504429639292056,7.667170164823261
train,Bad Back,0,Bad Back (852).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (852).jpg,92.07784795119993,86.12578396495869,89.1018159580793,61.60611765174843,53.46192360438188,57.53402062806515,54.53793363411064,56.00070071786769,55.26931717598916,0.09755247831344604,0.1306866519153118,5.952063986241242,8.144194047366547
train,Bad Back,0,Bad Back (853).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (853).jpg,84.67969322387648,86.30793742651728,85.49381532519689,33.36489212162193,33.4093362244831,33.38711417305251,72.6542112278033,70.74938548008174,71.70179835394252,0.06799471378326416,0.13388223573565483,1.6282442026408006,0.04444410286117062
train,Bad Back,0,Bad Back (854).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (854).jpg,82.07402987556952,81.88785693045978,81.98094340301465,30.180797878114298,29.05856326016285,29.619680569138573,73.22583314781751,70.72842311807796,71.97712813294774,0.0526089072227478,0.1301090270280838,0.18617294510974602,1.1222346179514489
train,Bad Back,0,Bad Back (855).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (855).jpg,82.88434862427438,83.63795532046103,83.26115197236771,29.94266155545948,30.274718108331854,30.108689831895667,73.92251304029004,71.79473878165113,72.85862591097059,0.05881696939468384,0.1327383704483509,0.753606696186651,0.33205655287237335
train,Bad Back,0,Bad Back (856).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (856).jpg,82.15920113444595,81.71271987586046,81.9359605051532,27.42281750784874,26.622564934295756,27.02269122107225,74.85780251622887,73.10238797858847,73.98009524740867,0.05160492658615112,0.14880697429180145,0.4464812585854929,0.8002525735529851
train,Bad Back,0,Bad Back (857).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (857).jpg,81.10267053270407,81.09450741559071,81.09858897414739,26.46411403509696,27.182876856327702,26.823495445712332,74.72245643239388,72.87482376700491,73.7986400996994,0.050357699394226074,0.1469312384724617,0.008163117113355156,0.7187628212307438
train,Bad Back,0,Bad Back (858).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (858).jpg,80.32254322542326,85.08666314160641,82.70460318351483,27.29742414071264,29.8257447683885,28.56158445455057,74.40145885186757,72.39985105260749,73.40065495223753,0.056017160415649414,0.1422373652458191,4.764119916183148,2.5283206276758605
train,Bad Back,0,Bad Back (859).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (859).jpg,78.9332314329287,84.89610714638162,81.91466928965517,25.90136281527296,30.284755120921854,28.09305896809741,74.36946345318687,73.42511238297126,73.89728791807906,0.05531585216522217,0.13490798696875572,5.962875713452931,4.3833923056488935
train,Bad Back,0,Bad Back (86).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (86).jpg,85.72156620666065,82.12362889546463,83.92259755106264,49.10534130424789,48.653376759267594,48.879359031757744,51.59718776011315,52.36564738318174,51.98141757164744,0.02993065118789673,0.09460673481225967,3.59793731119602,0.45196454498029226
train,Bad Back,0,Bad Back (860).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (860).jpg,77.55253788210713,84.13070742374835,80.84162265292774,24.73038158906284,28.554677226629508,26.642529407846176,74.58841574970415,72.93540931677349,73.76191253323881,0.048647522926330566,0.13342144712805748,6.578169541641216,3.8242956375666672
train,Bad Back,0,Bad Back (861).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (861).jpg,77.44704285071695,80.94683671882541,79.19693978477119,25.198185990624022,28.15797716034031,26.678081575482167,74.09375081180083,73.01916505245497,73.5564579321279,0.047731876373291016,0.12958836182951927,3.499793868108455,2.9597911697162864
train,Bad Back,0,Bad Back (862).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (862).jpg,76.06681489247767,82.80630946417845,79.43656217832806,25.000390304333656,29.03096597528919,27.015678139811424,73.64144881657167,72.87986054712634,73.260654681849,0.046758055686950684,0.12338664010167122,6.739494571700789,4.030575670955535
train,Bad Back,0,Bad Back (863).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (863).jpg,77.29069498898382,81.00907619964735,79.14988559431558,24.081959054776373,24.881694252724785,24.48182665375058,73.7694008087739,72.5414094750918,73.15540514193285,0.03432142734527588,0.128756832331419,3.718381210663537,0.7997351979484115
train,Bad Back,0,Bad Back (864).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (864).jpg,76.43721427828766,83.49236185307885,79.96478806568325,25.513754101361737,28.186350433688503,26.850052267525122,73.24270954976929,71.95683377645021,72.59977166310975,0.04204094409942627,0.12852248921990395,7.055147574791192,2.6725963323267656
train,Bad Back,0,Bad Back (865).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (865).jpg,75.34783043214482,81.59719821840821,78.4725143252765,25.946671083538433,26.711828459363307,26.32924977145087,72.66388518824192,71.83236964616293,72.24812741720243,0.038175344467163086,0.12062599882483482,6.249367786263392,0.7651573758248738
train,Bad Back,0,Bad Back (866).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (866).jpg,74.60587166011325,80.85245203898081,77.72916184954704,23.863854924551298,25.266695082808717,24.565275003680007,73.02477770862616,71.51989538113156,72.27233654487887,0.031214475631713867,0.1474146954715252,6.246580378867563,1.402840158257419
train,Bad Back,0,Bad Back (867).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (867).jpg,75.33698707647059,81.32746112071766,78.33222409859412,24.35677438581107,26.06322627900387,25.21000033240747,72.28734885892437,71.26387462111217,71.77561174001826,0.031322598457336426,0.14130237698554993,5.990474044247065,1.7064518931927992
train,Bad Back,0,Bad Back (868).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (868).jpg,74.82867624784896,76.97301975819093,75.90084800301995,24.747089940394137,25.56690877386932,25.156999357131728,72.25716949496378,70.59030087944677,71.42373518720527,0.02998274564743042,0.13643120601773262,2.144343510341969,0.8198188334751819
train,Bad Back,0,Bad Back (869).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (869).jpg,75.08838981969018,75.22160364286532,75.15499673127775,24.726100319868046,26.211641942195527,25.468871131031786,71.83325198520863,69.94986374927691,70.89155786724277,0.028917312622070312,0.13600674644112587,0.13321382317514008,1.4855416223274815
train,Bad Back,0,Bad Back (87).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (87).jpg,85.23509347355777,80.09976771716127,82.66743059535952,48.06510419504729,43.89208191086865,45.97859305295797,51.776780697730835,53.823675579277065,52.800228138503954,0.024532973766326904,0.09472762793302536,5.135325756396497,4.173022284178643
train,Bad Back,0,Bad Back (870).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (870).jpg,74.47219315623161,74.17499240658123,74.32359278140642,25.34965489504102,24.870886615947942,25.110270755494483,70.02580584093049,69.20430472358301,69.61505528225675,0.021516263484954834,0.1385354846715927,0.29720074965038634,0.47876827909307806
train,Bad Back,0,Bad Back (871).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (871).jpg,76.94860374534944,79.33057715155797,78.1395904484537,28.52775668877763,29.024211076491046,28.775983882634335,70.22700198037505,69.11281945861228,69.66991071949366,0.038009583950042725,0.12755507230758667,2.3819734062085303,0.4964543877134169
train,Bad Back,0,Bad Back (872).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (872).jpg,77.85579081539316,76.45338004300999,77.15458542920157,29.56635135720866,27.588971967106364,28.57766166215751,69.42377578308354,68.75186549232808,69.08782063770582,0.03512781858444214,0.1359829343855381,1.4024107723831776,1.9773793901022962
train,Bad Back,0,Bad Back (873).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (873).jpg,79.53123495375648,78.757032486372,79.14413372006425,32.43771193225939,29.88059680939835,31.159154370828873,68.44927551263187,68.48443810185175,68.46685680724181,0.04365414381027222,0.12438271194696426,0.7742024673844838,2.5571151228610383
train,Bad Back,0,Bad Back (874).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (874).jpg,81.91580704800964,80.99631004523232,81.45605854662098,32.728677642173636,30.761771362809398,31.745224502491517,68.36852923342494,67.44187482939957,67.90520203141224,0.04236292839050293,0.1305096596479416,0.9194970027773195,1.9669062793642382
train,Bad Back,0,Bad Back (875).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (875).jpg,82.11530923902956,80.24472779158461,81.18001851530708,34.78184798104657,33.83442354869492,34.30813576487074,67.7566133422845,66.81939883187897,67.28800608708173,0.052704453468322754,0.1250748075544834,1.8705814474449483,0.9474244323516459
train,Bad Back,0,Bad Back (876).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (876).jpg,83.6921347643434,84.38499837524914,84.03856656979627,35.700568463628315,36.4815622130335,36.09106533833091,67.09225551748057,66.24872483668335,66.67049017708196,0.057199060916900635,0.1353752464056015,0.6928636109057464,0.7809937494051837
train,Bad Back,0,Bad Back (877).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (877).jpg,84.73231088222471,80.18067405287468,82.4564924675497,38.37012736146617,34.19136116621071,36.28074426383844,67.2585973478218,67.07256129440535,67.16557932111357,0.06345927715301514,0.13591251894831657,4.551636829350031,4.178766195255456
train,Bad Back,0,Bad Back (878).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (878).jpg,84.84389813084941,82.63656291307953,83.74023052196446,40.410869985703805,36.12193476864942,38.26640237717661,65.80695186981488,64.61052926711619,65.20874056846554,0.061095237731933594,0.14386270195245743,2.207335217769881,4.288935217054387
train,Bad Back,0,Bad Back (879).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (879).jpg,85.7961363244618,84.66438613481768,85.23026122963974,42.075775594266204,40.18079614876383,41.12828587151502,64.83922526827389,64.23217784708125,64.53570155767757,0.07244086265563965,0.14275898784399033,1.1317501896441229,1.894979445502372
train,Bad Back,0,Bad Back (88).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (88).jpg,88.01288424634093,82.58628927764859,85.29958676199476,48.578035068929296,46.23876358525912,47.40839932709421,52.42415302833512,54.25610327449124,53.34012815141318,0.02949702739715576,0.09573408961296082,5.426594968692342,2.3392714836701742
train,Bad Back,0,Bad Back (880).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (880).jpg,84.83619275580426,87.20506095217812,86.02062685399119,43.89757331930457,44.45984484371823,44.1787090815114,63.26528525462086,62.12759631327686,62.69644078394886,0.07728177309036255,0.14397746324539185,2.368868196373853,0.56227152441366
train,Bad Back,0,Bad Back (881).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (881).jpg,97.76699829195611,99.88655254391821,98.82677541793717,74.84467427831696,73.25804326316573,74.05135877074134,44.72710785467504,44.058807564679284,44.39295770967716,0.1380763053894043,0.18798928707838058,2.1195542519621,1.5866310151512266
train,Bad Back,0,Bad Back (882).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (882).jpg,92.83341811332325,92.42810109688756,92.6307596051054,70.36244534540323,68.78888931807873,69.57566733174099,46.20307898182879,44.765158890248784,45.48411893603878,0.12274870276451111,0.18432807177305222,0.4053170164356885,1.5735560273245
train,Bad Back,0,Bad Back (883).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (883).jpg,87.36690126329886,82.58163713843041,84.97426920086463,64.34782829055725,55.4595943267784,59.90371130866782,46.70255074742364,47.139403155082924,46.92097695125328,0.08342325687408447,0.17059607058763504,4.785264124868448,8.888233963778845
train,Bad Back,0,Bad Back (884).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (884).jpg,82.93997940699602,81.6148532877043,82.27741634735017,55.735319094926325,48.20929917891455,51.97230913692044,49.676271260925624,50.77506294039052,50.22566710065807,0.061035871505737305,0.172942653298378,1.3251261192917099,7.5260199160117764
train,Bad Back,0,Bad Back (885).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (885).jpg,79.62538329782454,81.03714228409996,80.33126279096226,49.977789419789,48.8906136723041,49.43420154604655,52.94319916580373,53.636472058574256,53.289835612188995,0.06739556789398193,0.18354057520627975,1.4117589862754159,1.087175747484899
train,Bad Back,0,Bad Back (886).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (886).jpg,79.09340840817738,78.95757353608334,79.02549097213037,47.26977666809968,47.093433091841554,47.18160487997062,54.6634124017768,53.66084387476695,54.162128138271875,0.05917638540267944,0.1703421175479889,0.135834872094037,0.1763435762581267
train,Bad Back,0,Bad Back (887).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (887).jpg,74.30250434000179,77.70475135035298,76.00362784517739,38.99675017701158,43.503181514008574,41.249965845510076,57.98845667653573,57.110967637242624,57.54971215688918,0.049048542976379395,0.17578709870576859,3.4022470103511893,4.506431336996997
train,Bad Back,0,Bad Back (888).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (888).jpg,75.01484369697971,76.78213132745645,75.89848751221808,37.545650303030605,41.12739551503516,39.33652290903288,59.70924939748984,58.36756428000371,59.03840683874678,0.04671740531921387,0.16801133006811142,1.7672876304767442,3.581745212004556
train,Bad Back,0,Bad Back (889).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (889).jpg,74.45716853888294,77.82826844478286,76.14271849183291,33.871016984453746,37.79932365320278,35.83517031882826,62.11856030104671,61.33305661667716,61.725808458861934,0.04145455360412598,0.17104075849056244,3.371099905899925,3.9283066687490305
train,Bad Back,0,Bad Back (89).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (89).jpg,88.26653755130819,82.81399093536942,85.54026424333881,48.49620927775217,46.68856037969522,47.592384828723695,52.750393035699524,53.98339693317735,53.36689498443844,0.030866146087646484,0.09805731102824211,5.452546615938772,1.8076488980569536
train,Bad Back,0,Bad Back (890).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (890).jpg,68.36895823944243,72.46831369775322,70.41863596859783,27.834257825898465,34.9380438439552,31.38615083492683,64.05753464012538,62.72518593511316,63.39136028761927,0.027412116527557373,0.17278636991977692,4.099355458310782,7.103786018056734
train,Bad Back,0,Bad Back (891).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (891).jpg,66.47570599489627,68.00454379931674,67.24012489710651,31.173835492000958,31.636745896386497,31.405290694193727,64.09488955726921,63.787646589071265,63.941268073170235,0.03186345100402832,0.17237792909145355,1.528837804420462,0.4629104043855392
train,Bad Back,0,Bad Back (892).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (892).jpg,69.11736527017,68.09857270271291,68.60796898644145,31.16645049456047,31.23510573451828,31.200778114539375,64.98059245053763,64.1260044266822,64.55329843860991,0.033891260623931885,0.16474708169698715,1.0187925674570835,0.06865523995781331
train,Bad Back,0,Bad Back (893).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (893).jpg,71.87039805234629,71.86961572631822,71.87000688933225,29.723187768558955,34.0387616110305,31.880974689794726,64.44665401031939,62.265635630947,63.3561448206332,0.028365135192871094,0.15821512788534164,0.0007823260280730437,4.315573842471547
train,Bad Back,0,Bad Back (894).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (894).jpg,75.64590855778695,72.35203488653067,73.99897172215881,32.45373732939996,34.67817554358145,33.56595643649071,64.78336062129733,62.729404483076245,63.75638255218679,0.03908056020736694,0.16040320694446564,3.2938736712562786,2.2244382141814967
train,Bad Back,0,Bad Back (895).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (895).jpg,71.2811815672573,69.82682640710851,70.55400398718291,31.074889035229038,33.73494949261026,32.40491926391965,65.35768389881403,62.829331659577804,64.09350777919592,0.03636354207992554,0.16334431618452072,1.4543551601487934,2.660060457381224
train,Bad Back,0,Bad Back (896).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (896).jpg,74.79952312321709,75.55577812151755,75.17765062236731,33.724238485484,36.218236130270775,34.97123730787739,63.95671848675759,62.886777767527576,63.42174812714258,0.044075071811676025,0.16180790960788727,0.7562549983004629,2.4939976447867735
train,Bad Back,0,Bad Back (897).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (897).jpg,74.92716429842542,70.5222884437934,72.72472637110941,31.62533728370976,32.56913042409742,32.09723385390359,64.55562770402226,63.49095349136918,64.02329059769572,0.03380948305130005,0.16857146471738815,4.404875854632024,0.9437931403876618
train,Bad Back,0,Bad Back (898).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (898).jpg,65.03939494980602,69.67880430260976,67.3590996262079,26.11372182338512,32.335960354184834,29.224841088784977,62.70625913502958,61.95568159443282,62.3309703647312,0.008547842502593994,0.17225707322359085,4.639409352803739,6.222238530799714
train,Bad Back,0,Bad Back (899).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (899).jpg,74.16345343035948,72.4505317910752,73.30699261071734,33.844730639692735,36.18633737709853,35.01553400839563,62.733580600512205,60.97352950387699,61.853555052194594,0.03782999515533447,0.16409458220005035,1.712921639284275,2.3416067374057974
train,Bad Back,0,Bad Back (9).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (9).jpg,95.07820931087282,96.9635960843745,96.02090269762365,49.382294364208086,55.446068991988106,52.414181678098096,63.98991742671365,59.65494004803057,61.82242873737211,0.09046465158462524,0.11795210838317871,1.8853867735016792,6.06377462778002
train,Bad Back,0,Bad Back (90).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (90).jpg,86.48578273925988,82.42368761101142,84.45473517513565,47.8044570018374,46.69954886656276,47.25200293420008,53.22801325072845,54.41908092404295,53.823547087385705,0.031104445457458496,0.0989208072423935,4.062095128248458,1.1049081352746413
train,Bad Back,0,Bad Back (900).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (900).jpg,71.65086106742498,72.35495519497948,72.00290813120223,35.52802340714714,35.168615912292005,35.34831965971957,59.9430504143156,59.197312582519636,59.57018149841762,0.027572214603424072,0.16727374494075775,0.7040941275544981,0.3594074948551338
train,Bad Back,0,Bad Back (901).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (901).jpg,76.11322427211977,77.31403117629841,76.71362772420909,40.11927762341745,40.28747706893196,40.203377346174705,59.27584070105564,58.27614328581626,58.77599199343595,0.04942798614501953,0.16938385367393494,1.2008069041786484,0.16819944551451016
train,Bad Back,0,Bad Back (902).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (902).jpg,78.29048901609258,80.58634219893985,79.43841560751622,43.46603350601344,47.47802649887781,45.47203000244562,57.1905434338744,56.6378634043051,56.91420341908975,0.06715422868728638,0.1756761372089386,2.2958531828472672,4.011992992864371
train,Bad Back,0,Bad Back (903).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (903).jpg,78.72917502794452,81.60946968242781,80.16932235518617,47.55165695524032,49.06370210849085,48.30767953186559,54.41927346788793,54.598471143052166,54.50887230547005,0.0710105299949646,0.17849954217672348,2.8802946544832935,1.5120451532505328
train,Bad Back,0,Bad Back (904).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (904).jpg,80.04865164143825,84.34697198653484,82.19781181398655,51.34105273353631,57.212828815733445,54.27694077463488,51.725571619865924,50.46587573278465,51.09572367632529,0.08336383104324341,0.19337118417024612,4.298320345096585,5.871776082197137
train,Bad Back,0,Bad Back (905).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (905).jpg,82.56296941816314,80.33746499605923,81.45021720711118,61.265593469963555,57.57457942558082,59.42008644777219,45.51843645032538,46.66925831717156,46.09384738374847,0.08027899265289307,0.19140440970659256,2.22550442210391,3.691014044382733
train,Bad Back,0,Bad Back (906).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (906).jpg,72.78277111417248,76.26276657691342,74.52276884554294,29.218630199567922,33.60710495285447,31.412867576211198,70.19624292645071,67.84254479574625,69.01939386109848,0.06164640188217163,0.16587693244218826,3.479995462740945,4.388474753286548
train,Bad Back,0,Bad Back (907).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (907).jpg,70.49976555078028,79.05510987202804,74.77743771140416,24.37230948587037,32.37965135354752,28.375980419708945,72.10112162215621,71.40804199672294,71.75458180943957,0.0603562593460083,0.17876920849084854,8.555344321247759,8.007341867677152
train,Bad Back,0,Bad Back (908).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (908).jpg,69.53781387299615,76.23198297519258,72.88489842409436,22.3260674273459,31.46937312068318,26.89772027401454,73.60448362759442,71.14503378619568,72.37475870689505,0.05639243125915527,0.17921587824821472,6.694169102196426,9.143305693337279
train,Bad Back,0,Bad Back (909).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (909).jpg,69.22471202409064,76.55275876552075,72.88873539480569,23.362452920087378,29.155955593393813,26.259204256740595,74.40908579305773,71.6269349253083,73.01801035918302,0.05631673336029053,0.1784301921725273,7.328046741430114,5.793502673306435
train,Bad Back,0,Bad Back (91).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (91).jpg,88.17658596200334,84.08686267388426,86.13172431794379,49.132394232908005,47.28020677466683,48.20630050378742,53.445872841097945,54.976880613887566,54.211376727492755,0.03515899181365967,0.09428368136286736,4.089723288119089,1.8521874582411755
train,Bad Back,0,Bad Back (910).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (910).jpg,64.3331536832756,71.32121471640701,67.8271841998413,21.94043141979766,30.127827397351453,26.034129408574557,73.40660049178531,71.06623955389739,72.23642002284134,0.05234527587890625,0.17193657904863358,6.988061033131416,8.187395977553791
train,Bad Back,0,Bad Back (911).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (911).jpg,66.12263737460223,72.29841779601624,69.21052758530924,21.59628711019235,29.114154248324684,25.355220679258515,74.26843833661233,72.14921969855176,73.20882901758205,0.052804648876190186,0.17842331528663635,6.175780421414004,7.517867138132335
train,Bad Back,0,Bad Back (912).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (912).jpg,64.05375084232966,66.63466191096443,65.34420637664704,20.241865004874132,27.198365334005935,23.720115169440035,72.68621590718375,71.65938092638538,72.17279841678456,0.036005377769470215,0.1712472289800644,2.5809110686347623,6.956500329131803
train,Bad Back,0,Bad Back (913).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (913).jpg,64.72468510194294,70.0018782693214,67.36328168563216,20.81596725610207,28.7106811420085,24.763324199055283,72.94341582942832,71.11089626138153,72.02715604540492,0.04043138027191162,0.17279808223247528,5.2771931673784565,7.89471388590643
train,Bad Back,0,Bad Back (914).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (914).jpg,65.10980291967998,67.1162593489727,66.11303113432635,20.718233987896685,26.571472227760427,23.644853107828556,73.20383784625676,72.06000912431978,72.63192348528827,0.0389634370803833,0.17378275841474533,2.006456429292726,5.853238239863742
train,Bad Back,0,Bad Back (915).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (915).jpg,66.43032916686437,68.75787452694632,67.59410184690535,21.719079974283225,26.522776822468277,24.120928398375753,74.00322810304868,71.10268661099329,72.55295735702099,0.041860103607177734,0.17025672644376755,2.327545360081956,4.8036968481850515
train,Bad Back,0,Bad Back (916).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (916).jpg,64.14152038122326,73.87089358808657,69.00620698465491,23.687084949202738,31.170790333802938,27.428937641502838,72.38352063166457,70.1103081479146,71.24691438978958,0.0516587495803833,0.1839214414358139,9.729373206863315,7.483705384600199
train,Bad Back,0,Bad Back (917).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (917).jpg,64.9993800734109,73.87882876353639,69.43910441847365,25.24142335266347,31.180107749992107,28.21076555132779,71.37178833690834,70.21787592254582,70.79483212972707,0.05346322059631348,0.18171896040439606,8.879448690125486,5.938684397328636
train,Bad Back,0,Bad Back (918).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (918).jpg,68.65224329904174,73.72334594320193,71.18779462112184,26.86174098974538,30.434213859332623,28.647977424539,70.7162416267654,70.24805634975719,70.48214898826129,0.053941309452056885,0.17849814146757126,5.071102644160192,3.5724728695872443
train,Bad Back,0,Bad Back (919).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (919).jpg,69.83117877709367,73.22564169912256,71.52841023810811,26.341017613689157,26.783879179267682,26.56244839647842,69.68478893667887,67.6598441580062,68.67231654734253,0.030816078186035156,0.17907850444316864,3.394462922028893,0.4428615655785251
train,Bad Back,0,Bad Back (92).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (92).jpg,90.1581733027909,87.65539879234537,88.90678604756813,54.136480258277835,52.9801286177188,53.558304437998316,52.54855496567767,53.060648051539516,52.80460150860859,0.04580122232437134,0.0957057923078537,2.5027745104455335,1.1563516405590377
train,Bad Back,0,Bad Back (920).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (920).jpg,71.2999865816333,75.25421421865404,73.27710040014367,29.82378895447601,33.392616559426266,31.608202756951137,67.00218545058564,65.1950911839244,66.09863831725502,0.04530763626098633,0.1733280047774315,3.954227637020736,3.568827604950254
train,Bad Back,0,Bad Back (921).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (921).jpg,81.5205030847445,92.87604543952695,87.19827426213573,43.110428072414805,43.36699399071643,43.238711031565614,64.20967235226618,63.47074148896037,63.84020692061328,0.0891350507736206,0.18087855726480484,11.355542354782443,0.2565659183016251
train,Bad Back,0,Bad Back (922).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (922).jpg,82.67027244139227,85.16757823702505,83.91892533920867,39.79442102003675,41.908500260469744,40.85146064025325,62.697324797757446,60.19164071190584,61.44448275483164,0.06869351863861084,0.1867024451494217,2.4973057956327835,2.114079240432993
train,Bad Back,0,Bad Back (923).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (923).jpg,80.88615984084545,74.7197749514846,77.80296739616503,34.04606905348711,36.334859955426985,35.19046450445705,66.01524121675236,62.89957982380059,64.45741052027648,0.057254910469055176,0.18594491481781006,6.166384889360856,2.288790901939876
train,Bad Back,0,Bad Back (924).jpg,data\Zenodo_Squat_Dataset\train\Bad Back\Bad Back (924).jpg,79.31558565690919,81.46246834017741,80.3890269985433,31.005296491163694,32.2748316016134,31.640064046388545,67.6103488126393,65.74397614951961,66.67716248107945,0.046412110328674316,0.172415629029274,2.146882683268217,1.2695351104497057
