Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
56,Male,51.69997992784752,1.807614913085331,168.8,111.26604417456282,73.21517434350402,1.1704679658272268,253.50208364271776,Strength,14.10124123154905,1.4243407186565413,2,Beginner,15.822625285201848
19,Male,64.01168588731228,1.8565869160485247,194.7,127.34515521965409,68.02715637437606,0.6300309176192459,229.18744068705277,Strength,18.85399740412617,0.7166935415265069,4,Beginner,18.570717965880316
35,Female,73.69532616599874,1.8222930988029247,183.5,133.55203338655247,67.09167226244331,1.0747716552146234,372.3193179516149,Strength,27.178759640499596,1.437853001053925,3,Intermediate,22.192359774135152
41,Male,74.65262590500603,1.6097926792522368,179.3,126.35359993048232,72.66836743991261,1.3072534649981493,602.7108437579682,Strength,33.39827783337861,1.5364201129012738,1,Intermediate,28.80747492524503
47,Male,85.93419139041376,1.805885702905039,175.1,124.98447948833265,69.64337850229465,0.8796053151598728,441.11836979301523,Strength,33.94677119655376,1.215307174939625,3,Beginner,26.350294616253077
21,Male,68.62511023474059,1.6070873751791313,193.3,113.19011075005095,64.49910581353576,1.0166514604239305,208.95196281086314,Yoga,27.865139343362785,0.9916308325147194,5,Beginner,26.57076609361936
44,Male,48.69796360033901,1.6979982858203058,177.2,114.10984546640867,71.55660310843408,1.0207260735966286,233.1567797232392,Strength,19.74930970734592,0.906317386345048,2,Beginner,16.890258866340872
24,Male,77.97332207771682,1.7050427004271898,191.2,133.4817101117202,70.54792164331978,1.3684368676226657,953.7611147849664,Cardio,32.677545332569444,2.0260913412093164,2,Beginner,26.821034101677906
53,Male,90.62449585556797,1.7417306410662465,170.9,141.25315426208653,62.458097672907286,0.8759904701178873,715.3618925709702,Cardio,35.581766637787375,1.3559245544381004,4,Advanced,29.873328824095484
20,Female,87.64786265761701,1.8926749089899937,194.0,147.00207410187934,73.01309224040135,1.4439561664541722,622.3046516548552,Strength,30.99447765252633,2.252421809570731,1,Beginner,24.467482170344486
24,Male,99.40898542126105,1.801455267335928,191.2,123.87175896496929,65.04763880871926,0.8478755632870514,438.2058431004284,Strength,34.98631318338232,1.0637188141944685,3,Intermediate,30.632234390042903
36,Female,67.67091662211044,1.770302865484287,182.8,108.86814043213548,68.29373912515376,0.6617269127369182,238.66014860143278,Strength,22.74535766602554,0.7206039338669161,4,Intermediate,21.592698191344965
39,Female,90.57211032281135,1.6582660111567016,180.7,131.4165245591298,67.45169643712067,1.4880486980948973,617.481308257954,Strength,43.85544341464059,2.2602909996291456,3,Beginner,32.93715536401065
37,Female,105.79611148704349,1.565172187012762,182.1,120.02873467900353,68.44233220324433,1.1986455376360907,647.4365314081768,Strength,47.34015929168356,1.6453751771410776,4,Intermediate,43.18624674326692
55,Female,69.04139120303955,1.786395714045039,169.5,75.87212982640416,68.24338313644975,1.37129662342327,289.1496102807736,Yoga,25.82576922845991,1.076614851154868,1,Intermediate,21.634865407390375
27,Female,59.89790890145219,1.7202944973729863,189.1,118.11533564485684,70.28981205224862,1.1018262583796168,604.2769847021773,Cardio,23.12597219587424,1.3983321469229337,4,Intermediate,20.239792725720722
41,Male,74.41357444388288,1.8422842723395958,179.3,130.15286403215805,76.71492315038017,0.5999136651835946,240.18992469574187,Strength,22.355567234542836,0.7322926086455386,1,Beginner,21.924963409661082
44,Male,81.40487565624198,1.7657150160088209,177.2,80.99730811726472,62.498321480148974,0.8303283376026498,255.99825600659102,Yoga,25.602619242714574,0.34201913411707097,4,Intermediate,26.110139763490047
57,Male,89.89130998687857,1.6769255875376479,168.1,114.69746212407284,68.0544218419684,1.432809098493943,646.7493111489358,Strength,39.83115871894274,1.7390084092209908,2,Beginner,31.966134793822754
41,Male,63.60174430541197,1.6391732480528056,179.3,133.7022874185484,64.06608382311946,1.1615782908664944,354.4982339659586,Strength,25.87989408386983,1.8899769333183478,1,Advanced,23.67114748453324
42,Female,86.01448180120362,1.939518095144984,178.6,122.73090536780073,61.31048739265226,1.3146571979027817,807.6556879902281,Cardio,26.712372634476917,1.9163020994528976,5,Intermediate,22.86566864405892
42,Female,89.19821383363228,1.7436437338044273,178.6,89.79133921114857,63.22685807532254,0.8088681890548675,229.07897306111286,Yoga,33.21896128274224,0.7941512985379122,5,Beginner,29.338685459485234
54,Female,89.49685869916323,1.6500912250206399,170.2,111.23880537405995,69.3718926093864,0.6938356613518505,251.80222712954648,Strength,41.06845885811958,1.0225258929931749,3,Beginner,32.869408020062885
26,Female,54.04442014790984,1.8309235823726229,189.8,119.77042277242606,67.11784131887597,0.9911029156175392,249.84791679395028,Strength,20.71462273039156,1.2517698913947248,1,Advanced,16.121684756165415
35,Male,64.88799354102538,1.6148382894583877,183.5,148.86716145179062,75.99013697307115,1.4169137389595403,929.783641181092,Cardio,31.406884436427823,2.3438099543499815,2,Beginner,24.883202181610528
21,Male,95.62477426002924,1.6530795837380865,193.3,88.25540629297438,69.71846467088696,1.1948613012790275,318.9582246888388,Yoga,43.49578781342614,0.7564328174745523,3,Advanced,34.993138731899094
54,Female,67.36505255684932,1.7495513393658295,170.2,119.04356265876004,70.05660450911986,0.9008740126693157,444.6124831598026,Cardio,17.34742378445729,1.4234281181051038,4,Intermediate,22.008035139010598
32,Male,79.17706339851473,1.6846480186013166,185.6,110.2368238284836,72.03443574115374,0.7575738563030692,197.72014007036978,Yoga,31.457928516572395,0.9863125444045658,2,Intermediate,27.898511926343293
20,Female,79.84165026728068,1.8939280792273074,194.0,150.13581158071662,64.21280746287313,1.0283378655022037,638.3467211348205,Cardio,30.14506330061936,1.7941330000350195,5,Advanced,22.25884058342459
56,Female,71.04880218359692,1.9082709215517708,168.8,95.77223947840743,68.56482521226064,0.857975518184608,275.1600321772565,Strength,27.261826503403306,0.9753775811847737,2,Intermediate,19.51087270645052
53,Female,103.01297382094067,1.748234810511544,170.9,75.81124973406614,67.98734568399423,0.9406532819481064,378.5156262557659,Yoga,34.74820974438548,1.0258787087069146,2,Advanced,33.704849914753204
51,Female,55.54613318007314,1.77415739590192,172.3,120.34110836262161,66.40227689126446,1.0186129315470152,465.2343575598019,Cardio,23.61073347694274,1.37972697261021,4,Intermediate,17.646945282264063
40,Male,67.98592615310864,1.832512859405149,180.0,107.38692579616338,69.90942402131293,0.7977768819741574,204.66441829911997,Strength,24.198808653785395,0.8360840536788448,2,Beginner,20.24533448265434
39,Female,88.98514666439984,1.7233852714685,180.7,117.50414943151665,76.24038337570326,1.3785733809202014,1148.9143530071876,Cardio,32.83582110300734,1.6304846096213135,1,Beginner,29.960755917773813
31,Female,55.94063068788615,1.7556358279725996,186.3,126.74068515507953,68.44918770900945,1.3067831258575893,776.7325978731382,Cardio,24.042887426377163,1.758689108097975,1,Intermediate,18.149241862583168
51,Female,60.215480874974354,1.895598720655711,172.3,75.43260478737977,64.84492007237134,0.8474988660202791,159.72712152859629,Yoga,20.04467810312609,0.8053680451538333,4,Intermediate,16.757736030698332
35,Female,72.28179767272314,1.742251468231146,183.5,83.35180352372006,68.52673806746135,1.4845672743971778,432.8516340799786,Yoga,33.6238257115712,1.3676508157259,3,Intermediate,23.812624667558463
50,Female,90.23736013922775,1.743493194826873,173.0,129.75705713411978,63.45460909430264,0.7632831502684853,492.1350858059545,Cardio,30.641579345601563,0.9481821846723442,2,Advanced,29.68560254947551
37,Male,98.99409776248159,1.8061123443444127,182.1,134.12657651165893,70.38113693923488,0.6471498514011659,352.560077719373,Strength,36.21986363807366,1.0450529191055722,5,Beginner,30.347280574561278
48,Female,81.64531499462004,1.4734551610447322,174.4,126.25950598579827,65.64354232694136,1.0575478000538965,640.4021347424175,Cardio,41.65546605623757,1.381041622548706,4,Intermediate,37.60602412517139
43,Male,58.44945686817732,1.7322864346076992,177.9,131.73217222943146,62.77306512639376,0.6433315354330864,180.46756531652596,Strength,24.32039355923756,1.0693559341581418,1,Advanced,19.477852420768134
49,Female,63.649937898380216,1.7958011237071079,173.7,99.21348788794259,66.18410809602271,0.892010920631085,121.331481822276,Yoga,24.556363048871788,0.9007821549277467,1,Advanced,19.737016596161713
39,Male,45.2211147492651,1.8215561041132171,180.7,93.0445390905792,71.70688270892698,1.3235382869907164,241.08624110072884,Strength,17.19100938627304,1.339536009043934,2,Beginner,13.62875422639969
28,Male,103.11024666626759,1.7883294533146987,188.4,106.7553102939421,68.97718840591591,1.100473638614201,400.0438657979909,Yoga,39.967648681932836,1.0956147700577148,3,Intermediate,32.24087109091856
47,Female,57.39791304106018,1.859206092061726,175.1,152.02378274549676,70.7075262347695,0.5443237420796432,260.8954324631013,Cardio,19.79062162958295,1.1996297312228348,2,Advanced,16.60508237600358
58,Male,61.59793571530725,1.7922626479989436,167.4,96.16088351166157,62.410942206680986,1.4916503309286282,397.2571774219182,Strength,23.38366607818168,1.6638021588515528,5,Beginner,19.176213241712162
35,Male,72.69469219193323,1.8050303192901929,183.5,116.43127479078129,69.5692859517334,1.4369927338782191,722.8552641715559,Cardio,23.22352571164223,2.252631606956109,2,Intermediate,22.311753314100816
34,Female,97.68936409564202,1.8102443663333676,184.2,142.70427003592053,70.85858345319973,1.119431719850981,1042.452538144916,Cardio,36.60221932885618,1.8757425441599331,1,Intermediate,29.81074800682671
38,Female,68.44437828112116,1.8552663899815525,181.4,91.57525231460859,73.4144047552448,0.7986076880471257,118.64337487446782,Yoga,18.149666143813995,0.8797213241116907,3,Beginner,19.884983225998944
52,Female,70.40478796986622,1.6756323712180636,171.6,96.17412033216202,71.08510595393575,1.3926333177715624,291.06387949040845,Yoga,30.25846139793443,1.352986250780592,1,Beginner,25.075217646193163
28,Female,67.94399611199309,1.871075227632197,188.4,94.37488457463326,72.03389118904907,1.3598314258827546,310.1954901240181,Yoga,23.222062828292472,1.4734285169505008,4,Beginner,19.40745502570687
49,Male,60.21113667996261,1.8385782167233884,173.7,119.58239069072027,76.07282185885349,1.4622410118551747,946.145060746739,Cardio,20.875598996243756,1.6641769037845267,2,Beginner,17.811996672340715
48,Male,96.98630996347838,1.8236924373351588,174.4,130.31651903238426,73.32573979704166,1.3485851301002711,1235.205386833254,Cardio,36.80816733249396,1.9809218233495414,1,Intermediate,29.16132424110287
36,Male,89.78357700755743,1.7429809030059,182.8,135.73172251277393,64.7710629632007,1.2874630493466348,815.6063544212013,Cardio,32.19603933756717,1.8528462704386186,4,Advanced,29.55368542387373
46,Male,61.174689337438195,1.6920951125312345,175.8,121.49793401136998,68.5218704124885,1.267247334819805,641.8279893728077,Cardio,25.429158990577758,1.7376650946412002,2,Beginner,21.36595111815022
41,Female,74.02597461682795,1.8041067122116379,179.3,106.76504840865688,71.311786912061,1.3759638952056785,650.8110663660841,Strength,27.113557856295966,1.7332924685184894,4,Intermediate,22.743625172842187
57,Female,56.48691266161217,1.86888036479171,168.1,119.39790108502025,72.1411437378216,0.7425819235714156,236.73953592266685,Strength,25.410248501140593,0.9784581674093922,3,Beginner,16.172785864119383
31,Female,83.22418806684621,1.6311020525227975,186.3,147.59243294790045,68.18735461714573,0.6086991531330443,532.9178338338754,Cardio,38.27277739847352,1.3209310223819564,4,Beginner,31.281480437584467
37,Female,76.61841454101955,1.7141959171422174,182.1,121.33888118812112,67.45235987496109,1.257466407045113,403.2888883489674,Strength,30.473323390698432,1.3227085920216923,4,Intermediate,26.074275393355013
44,Female,73.7336053285863,1.6658874269585904,177.2,96.08095391568672,66.69334418849147,1.0363738253896737,149.74383283561895,Yoga,30.40671852241383,0.876204874844011,1,Intermediate,26.568936394683323
55,Male,44.360315972106484,1.8335220945609139,169.5,129.41371089027356,71.54605339884634,1.3200351462044364,469.2222748574663,Cardio,12.680796729891444,2.1951817147255808,1,Advanced,13.195393184237124
24,Male,71.17465050539725,1.6901311951869584,191.2,118.57215633582979,65.76617447399197,1.1044027437502415,393.18941740871776,Strength,25.480274076899054,1.2689560880406676,4,Intermediate,24.9163548807128
27,Female,62.76041501507167,1.9026993544630184,189.1,101.95036110862691,70.05773217127361,0.6823783825920233,141.28679830559688,Yoga,19.326154581149034,0.5625514771676793,1,Beginner,17.33586295532062
50,Male,56.30307036956992,1.7617391618160483,173.0,134.47595323644688,67.64030969411732,0.6899482000970607,348.31523918292214,Cardio,19.75283676666665,0.8859342710454527,5,Intermediate,18.140483660845735
25,Male,66.54503484829807,1.7108385962378772,190.5,112.13586169837465,75.85192191175739,1.0061882801450939,408.1305705043891,Strength,22.965096495413775,1.2297690133822123,2,Advanced,22.73513713838222
50,Female,48.171348598288006,1.6374769666689315,173.0,131.13553742444236,68.05953605229298,1.2999579230227236,419.00151823727015,Cardio,27.329137377152293,2.2435614190143225,3,Intermediate,17.965462636751237
25,Female,68.47347553690167,1.728659155352456,190.5,97.25434910215154,66.11760239565895,1.3275722862679897,246.56541441010353,Yoga,29.01244558996216,1.2151596420953963,4,Beginner,22.914143620568574
22,Female,66.9116334197899,1.8019184773293384,192.6,104.52617274921296,73.53484037669793,0.537843421020775,167.03825532158473,Strength,17.675693182312276,0.9231511923146895,4,Beginner,20.607786886627164
22,Male,77.565269622831,1.7516353525291695,192.6,101.4859816302999,68.45592779355816,0.9397411656508555,266.08167705348103,Yoga,32.88698163724566,1.1792511201736073,3,Intermediate,25.28016492354526
33,Male,56.53337046569159,1.894430972412327,184.9,86.37305214319892,74.5777570750299,0.5150088225314357,78.55790808387401,Yoga,17.76269143989097,0.4919201262648298,2,Beginner,15.75242090083044
41,Female,69.8047188494637,1.7321006482284405,179.3,122.00562855876325,62.2731839426495,1.210869371903248,665.0398809836271,Cardio,30.59396417610081,1.669622121236929,4,Beginner,23.266900562980265
46,Female,78.86626162116876,1.7860198303803356,175.8,122.54997671357906,68.31993121051943,1.458198642801197,802.5024214461909,Cardio,33.774684618926926,2.2138679701874397,2,Intermediate,24.723998120516825
30,Male,82.93621445361183,1.7565978362367016,187.0,146.18269955553893,63.47165321889434,0.6728052646075464,575.1203689686048,Cardio,29.803433711830777,1.1254128169839044,4,Advanced,26.878159178593364
41,Female,65.52391578646149,1.7866769018932378,179.3,86.21669523693666,71.7779353742039,0.6581636246990153,108.71558103300019,Yoga,29.553557248326126,0.5814294849837641,3,Intermediate,20.526164150085876
18,Female,78.21311476176326,1.7531003618304655,195.4,149.64875381758142,73.57098465166004,0.9834246313391437,391.9736025561808,Strength,26.823368277866773,1.458478777233939,1,Intermediate,25.448724653551352
55,Female,75.03528640898341,1.9177453855482889,169.5,110.18036706903908,74.55592341237755,0.7165403496002362,512.284936895434,Cardio,25.42180548575869,0.9782694632187351,1,Beginner,20.402512458501793
22,Female,101.02915358913114,1.9186789143696878,192.6,166.60303435848365,72.4199544733682,0.6183616736873082,530.77152019448,Cardio,31.45359572074671,0.9292985979495485,1,Beginner,27.443664971060468
58,Female,54.379123376082404,1.8290649833219703,167.4,132.00741415970893,74.43070335710449,0.5045780511142878,187.86409973651783,Cardio,18.865891794056797,0.573727806427865,1,Intermediate,16.25451184647672
28,Female,102.250965119934,1.867308914203234,188.4,88.9929694407285,71.94231695387553,1.0754159621053727,401.5164105096866,Yoga,31.996156362174403,1.2529331198635727,2,Intermediate,29.324801089461808
38,Female,85.11169205455523,1.8243102978577157,181.4,101.554531174227,71.10569873964165,0.8718446683529519,367.4375062364193,Strength,31.652039391611616,1.2339256702491628,2,Beginner,25.573596303590723
37,Female,70.07552370309895,1.5786507003317747,182.1,128.642709088419,71.89960715596288,1.1978333734536029,440.44952234802145,Strength,33.20610538772997,1.6700249030439325,3,Intermediate,28.118636591024174
20,Female,71.75759825526482,1.727541059629798,194.0,122.25104402643218,70.7997637327931,0.6764971648042937,272.363275087877,Strength,26.522149245569324,0.9762390113830944,2,Intermediate,24.04424461660739
56,Female,84.00503677912403,1.6018057769598861,168.8,100.3644457611484,64.40754282360655,1.1760748468102915,335.36873053151834,Yoga,33.27986873717428,1.2338573173694545,5,Beginner,32.74052318518672
42,Female,62.777515254701164,1.8054168469665595,178.6,100.33175817091067,69.35880203198714,0.9886293372551358,119.35372305939929,Yoga,18.77424124182725,1.0761371724895499,3,Beginner,19.25968327398577
20,Female,66.19494949165968,1.8260033877957014,194.0,118.54469822143409,72.95775339555708,0.8402803070974526,298.2871819153946,Strength,29.257201281705107,1.029460322243218,4,Intermediate,19.852796789487662
22,Female,99.72891241925372,1.612424241151027,192.6,144.4283496966252,70.55241668148585,1.1274901457030748,901.8149583574109,Cardio,45.001324290118504,1.4379719435572107,2,Intermediate,38.35857327938814
54,Male,74.2071551688827,1.954866717044313,170.2,124.42779568531182,65.57522212551581,0.9942583587165775,575.8848611740904,Cardio,27.994917606715482,1.2965143501851366,5,Beginner,19.418312128352277
51,Female,74.62340286157405,1.7664318625882114,172.3,94.53788714844544,65.75603035508591,0.6981309607549904,260.7958461869732,Strength,31.746795893505087,0.8873374540043256,5,Beginner,23.91559936489498
34,Female,84.46377733073628,1.7907722476794103,184.2,103.08789585889798,62.22801955958118,1.1912247671428147,513.0322703589864,Strength,31.07726020706,1.18340405162699,5,Advanced,26.338424264492375
36,Female,97.19914080523782,1.671464484811621,182.8,93.6676629412631,69.77789908292014,0.6782441611445145,297.3739798976995,Strength,44.789060746674494,0.7933758771135082,5,Beginner,34.791096754544846
28,Male,72.14309976720573,1.7572242173395711,188.4,91.48706643322922,64.08063129338503,0.9951596860700788,196.30470799494162,Yoga,28.65357841534129,1.0076353315176139,3,Advanced,23.363636401558267
31,Female,97.69636287534301,1.691817230394012,186.3,141.4636360412535,69.67895350029391,0.7503587439555032,548.0214804698957,Cardio,37.583634887893,1.4892279885007687,2,Intermediate,34.13276795226601
52,Male,74.55508817482401,1.7182647012296974,171.6,103.12984649330068,72.3001867342819,1.0306174654855433,445.729537297229,Strength,35.91739146869274,1.498560288051105,1,Intermediate,25.25207970525935
51,Female,103.4144329832132,1.804998589761008,172.3,139.50900475425186,70.17098665803962,1.4907400229288155,1235.6437649761656,Cardio,38.05637782803162,1.9384634727034464,1,Intermediate,31.741498170804476
58,Female,89.52566931275088,1.8743103354369486,167.4,104.5650428174891,67.6453560444857,1.3859774157386064,616.5298402103509,Strength,33.993347985111356,2.0568652318716354,4,Intermediate,25.483822798899077
32,Male,59.178818013709794,1.7683260390939701,185.6,98.32493248916953,68.71780961961966,0.9821371307292762,185.903486689665,Yoga,27.794342092472554,0.9401305636814415,1,Intermediate,18.92524901271655
25,Male,87.05689077327519,1.8999316952657819,190.5,132.91579922822086,67.57105015007437,1.1615682275246475,431.62676439152733,Strength,24.9646181160093,1.5686868608056124,5,Intermediate,24.117216198591976
27,Male,95.4731812219036,1.7035218378667438,189.1,137.38100654093475,67.2145729143351,0.820836076528849,368.632584161527,Strength,42.08788694739243,1.0987627798245856,2,Intermediate,32.89924891735141
33,Female,69.27922704931376,1.8160655668176129,184.9,112.18119741658126,72.03953618925841,1.213544105958214,388.0973731511485,Strength,26.055348835038945,1.4987311536350638,3,Beginner,21.005836718385556
31,Male,108.31167533808221,1.6458708935840214,186.3,112.20534298836742,66.9210662558492,1.0910327063478307,719.1414074246693,Strength,45.46407859942101,1.2712930842450147,3,Advanced,39.98377026029204
30,Female,57.16713558336576,1.6447910162249366,187.0,133.84719353485312,66.68155684195008,1.0365147537480333,362.23776070526986,Strength,30.061251495373494,1.635892502864895,5,Advanced,21.13123994951658
30,Female,61.20469675078827,1.8002981060362766,187.0,129.7602882760792,74.76956690069949,0.5671092696862807,306.9888900352401,Cardio,21.463732216741892,0.7728669853388229,2,Beginner,18.8840830307731
36,Female,68.40222648394244,1.7413804719156978,182.8,92.10981601292927,68.38123507351811,0.5353118986338882,117.41712098591279,Yoga,26.214464907098222,0.5415378576699731,3,Beginner,22.557080963961386
20,Female,87.21306508669912,1.7957542002622349,194.0,143.9623779030837,70.87224639028729,0.9409370829257943,815.1581768473657,Cardio,32.07881073882288,1.5409530817057855,1,Beginner,27.04504871892878
55,Male,76.82785910832833,1.8369127947287278,169.5,73.72631057286128,74.35022355772485,1.0544095244639364,167.56147583976718,Yoga,28.332546627917978,0.9925060903753715,1,Intermediate,22.768879197821988
58,Female,65.18328307831936,1.8203530147297482,167.4,121.83752895518504,65.68689083686002,1.202591475096003,399.36074823640143,Strength,22.581038134228766,1.8105540746214808,5,Intermediate,19.670934668181093
18,Male,81.2385521139666,1.7194403779553025,195.4,105.08513913252489,73.24466775541332,0.9966432061395029,283.4633275851111,Yoga,25.383129118133766,0.9025314951672816,3,Beginner,27.47817798279629
18,Male,78.99192567839192,1.8296409126977378,195.4,144.98055628391117,66.01946471209445,0.5064361379382646,389.9679934216195,Cardio,26.911495400668702,0.6889388275123361,4,Intermediate,23.596683926778283
53,Male,64.24582843844989,1.8306132447560366,170.9,94.63499148873805,70.08034202416607,1.4337848438741518,190.30322734618684,Yoga,25.703278282421923,1.4473040958516084,1,Beginner,19.17130750181694
32,Male,95.14330305631762,1.83357095015353,185.6,100.37967714591052,64.35522855713938,0.8725249370960438,246.18145604842496,Yoga,34.022360796149954,0.9753395017180794,2,Advanced,28.299762136957284
31,Female,64.00331036660475,1.711169670762859,186.3,144.61752349438441,68.48536162907777,1.060284793181978,618.9383986257697,Cardio,28.274052237695955,1.7964698103721661,3,Beginner,21.8582953014763
47,Female,58.926080443247415,1.7730258924057163,175.1,119.15640094422905,68.6748002156228,0.5081420369030271,238.25941500887564,Cardio,23.746167683477886,0.5632644585489073,3,Beginner,18.744652713658404
53,Male,76.84431379123487,1.6784609179062038,170.9,110.86048123545719,65.86317597696072,1.4667025653720267,492.74280641636244,Strength,34.713451805789404,2.280409205639144,3,Intermediate,27.276539391783917
48,Female,69.87386849912843,1.8881638502712585,174.4,122.76947072119441,68.90144614423203,0.5351627219430064,206.14611265706714,Strength,25.94123547258896,0.6118190521311471,5,Intermediate,19.59906850812642
22,Female,57.42725015259819,1.7454837449673637,192.6,132.8692685656158,68.82960171299288,1.1451882738746142,495.3316054627764,Cardio,22.066548101314037,1.5207053429832988,3,Beginner,18.848917063660135
48,Female,77.94644267956791,1.7220416177214817,174.4,105.83957570104252,74.85664105221137,1.3610648376368388,603.4657098176648,Strength,32.682209996623705,1.3263680432500848,1,Beginner,26.285062462272673
45,Male,86.74733310612264,1.6219752825333866,176.5,84.95554953578815,74.17604937628015,0.7529606465812115,141.7585439021857,Yoga,36.648805772246575,0.9468574911254349,3,Beginner,32.973698966319006
59,Female,103.13176015208967,1.8585309581182499,166.7,113.67275190975114,72.12604881028855,0.9896132044921154,425.65552430513316,Strength,32.64763306954408,1.3415264338421324,1,Intermediate,29.857458036409806
22,Female,77.17464892570628,1.780803165488824,192.6,130.37816656896246,72.26561541868887,0.7236157229536612,250.2606746646909,Strength,27.46910920359318,0.9732518914003363,2,Intermediate,24.33564293477641
22,Male,80.57742847169037,1.7788319977030351,192.6,95.54569926410271,69.72443565195864,1.1157560255071126,273.22431785758346,Yoga,28.150023587707736,0.9085252980284968,4,Intermediate,25.464991608427088
24,Female,85.00279350964512,1.6845481136427476,191.2,133.7671997426743,74.21936073905106,0.5185179615173692,198.29413136995643,Strength,33.17199585568759,1.121265673062658,2,Beginner,29.954795503551438
24,Male,68.58570653507986,1.8564595613518773,191.2,103.455121767337,71.56129596962948,1.1818449027174815,244.73693062607435,Yoga,22.07106419979148,1.6899788128504332,2,Intermediate,19.900437751928568
42,Male,82.70676169443232,1.5600663663541985,178.6,126.02432674044809,71.07362432321831,1.1420279893340177,701.824487225862,Cardio,37.90444924795598,1.6973606434363717,1,Beginner,33.98246426401461
56,Male,71.23748497003756,1.694700266247961,168.8,126.77280074706351,73.00387494462787,0.6735847428492373,437.60803699732975,Cardio,31.765508012768393,1.0034489766805825,3,Beginner,24.804060557620033
31,Male,57.45310349628183,1.558795713946119,186.3,112.52233584570263,72.12406179771034,0.9761368746876343,219.3246667823773,Strength,27.56261045286786,1.1659411234143398,1,Advanced,23.644769646249607
59,Male,95.12607963614278,1.8425154200624076,166.7,127.13100749710166,62.45325890065698,1.2595465025313652,1091.757823439202,Cardio,33.52566472820908,1.6284358458678743,5,Beginner,28.02059393440588
44,Male,56.264172886930744,1.8111776043738095,177.2,85.29671166362913,72.2864603157725,0.5990124060345533,92.1251761613431,Yoga,21.710451626389293,0.4074433979137638,5,Intermediate,17.151806168835375
27,Female,72.94985131345503,1.7977561126738557,189.1,158.03736479511772,64.66971518788563,1.2840162680089244,705.8689926784363,Cardio,23.397308888778063,1.8923000337929434,3,Intermediate,22.571626894969523
31,Female,79.96859094774862,1.8423354282977358,186.3,95.95188227161206,71.9707467101782,0.7041389364208936,170.65874508357524,Yoga,28.134314961329757,0.9420217031769534,4,Beginner,23.560366196601716
58,Female,77.52368190279128,1.817143854515217,167.4,91.31149825937021,71.53181968490176,1.0999362977590807,181.4857028755969,Yoga,24.935292189352914,1.2421432642547123,4,Advanced,23.477712037390965
23,Female,62.640396833327216,1.8572964558885086,191.9,126.31935398709246,72.17401217414373,1.1680043190124896,350.11917841349094,Strength,23.802715661260414,1.525343621837582,1,Beginner,18.159004670880105
34,Female,59.151203737201456,1.603442853105779,184.2,101.33808258555555,67.06762176085816,0.5953548000851767,102.1929609064423,Yoga,27.935616114616533,0.877774440802753,5,Intermediate,23.006821052686764
55,Male,75.53803217654561,1.654443370383109,169.5,100.33380030109146,70.69327793840907,1.455705822095833,331.5013733782027,Yoga,29.456676356632883,1.4815894071296236,5,Intermediate,27.59699876841823
58,Female,79.25449047334159,1.6241418567865133,167.4,114.69895261255878,73.8938734400928,1.264562975844257,407.6386717887843,Strength,34.79329915709221,1.6565079538787617,1,Intermediate,30.04525956483637
50,Male,97.59652131011782,1.8302244662149376,173.0,143.77434022429756,76.565355889696,1.1364665858691374,856.8637224739281,Cardio,34.48504247835589,1.6415059228060938,2,Beginner,29.135711279809197
51,Male,63.27982702976738,1.610764463510316,172.3,119.05351998461138,65.06436662953583,1.146462353910959,671.0322269255013,Cardio,30.57327296676761,1.7758567268719405,2,Intermediate,24.38940491801026
37,Female,73.94523766920547,1.8813021036991497,182.1,126.38951124112133,68.33871403077153,0.566560333057588,236.12341178481321,Strength,26.98435523033867,0.8349093998692524,2,Intermediate,20.892630661163857
29,Male,79.0312372665914,1.769129123590233,187.7,97.0615847562496,61.94506266336902,0.7136688569118915,179.0626811711398,Yoga,29.697326712886195,0.6847450790827889,5,Advanced,25.25106600587719
44,Male,63.3526711151803,1.6306686788499196,177.2,114.84722119985324,64.57004023014137,0.7829016802152237,221.9118887518199,Strength,24.5898849032243,0.919122049582801,3,Advanced,23.825030841618254
24,Female,63.98226082140552,1.6470778105789767,191.2,134.7735474951461,76.313596265155,1.4592994292884238,696.5536148554686,Cardio,21.190541496202485,1.8816496129376166,5,Beginner,23.584753909020808
34,Female,52.20848022324181,1.7037798775144362,184.2,122.83515413470204,58.38600277858269,0.8883393915827636,374.1623244730517,Cardio,18.727888763750435,1.1147049241029399,4,Advanced,17.985150724460123
50,Female,63.50796469873704,1.8464458837992241,173.0,115.92890968851431,63.56654959302223,0.5090373583392005,282.8632377273901,Cardio,24.779694769919868,0.7370247992314638,2,Intermediate,18.627519522484413
50,Female,67.50722779214227,1.6971873235056245,173.0,117.39128229563252,68.73176599689448,1.492325626996455,438.5170053881182,Strength,27.731038217273156,2.0648346297915685,3,Intermediate,23.436389939756516
48,Female,95.62409701307797,1.6926059058280454,174.4,120.40254258864029,68.83720620861865,1.2878861842613614,669.4012828615699,Strength,39.74496468687371,1.7522306440175999,3,Beginner,33.37764131777525
31,Female,60.135037716646785,1.9320097593187968,186.3,97.79668439438561,66.04333988838579,0.764682961254096,182.47831296236507,Yoga,20.57747926532872,0.8066173487866047,5,Beginner,16.110497652085968
